FIEMIND.NS,FIEMIND.NS,,,,
FILATEX.NS,FILATEX.NS,,,,
FILATFASH.NS,FILATFASH.NS,,,,
,FINCABLES.NS,,FINCABLES.NS,,
FINEORG.NS,FINEORG.NS,,,,
,FINOPB.NS,,FINOPB.NS,,
FINPIPE.NS,FINPIPE.NS,,,,
FIRSTCRY.NS,,,,,
,FIVESTAR.NS,,FIVESTAR.NS,,
FLAIR.NS,FLAIR.NS,,,,
FLEXITUFF.NS,FLEXITUFF.NS,,,,
,FLFL.NS,,FLFL.NS,FLFL.NS,
FLUOROCHEM.NS,FLUOROCHEM.NS,,,,
,FMGOETZE.NS,,FMGOETZE.NS,,
FMNL.NS,,FMNL.NS,,,
FOCUS.NS,FOCUS.NS,,,,
FOODSIN.NS,FOODSIN.NS,,,,
FORCEMOT.NS,FORCEMOT.NS,,,,
FORTIS.NS,,FORTIS.NS,,,
FOSECOIND.NS,FOSECOIND.NS,,,,
FSC.NS,FSC.NS,,,,
FSL.NS,,FSL.NS,,,
,FUSION.NS,,FUSION.NS,,
GABRIEL.NS,GABRIEL.NS,,,,
GAEL.NS,GAEL.NS,,,,
GAIL.NS,GAIL.NS,,,,
,,,GALAPREC.NS,,
GALAXYSURF.NS,GALAXYSURF.NS,,,,
GALLANTT.NS,GALLANTT.NS,,,,
GANDHAR.NS,GANDHAR.NS,,,,
GANDHITUBE.NS,GANDHITUBE.NS,,,,
GANECOS.NS,GANECOS.NS,,,,
GANESHBE.NS,GANESHBE.NS,,,,
,,GANESHHOUC.NS,GANESHHOUC.NS,,
GANGAFORGE.NS,GANGAFORGE.NS,,,,
GANGESSECU.NS,GANGESSECU.NS,,,,
GARFIBRES.NS,GARFIBRES.NS,,,,
GARUDA.NS,,,,,
,GATECH.NS,,GATECH.NS,,
,GATECHDVR.NS,,GATECHDVR.NS,,
,GATEWAY.NS,,GATEWAY.NS,,
GAYAHWS.NS,GAYAHWS.NS,,,,
GAYAPROJ.NS,GAYAPROJ.NS,,,,
,,GEECEE.NS,GEECEE.NS,,
GEEKAYWIRE.NS,GEEKAYWIRE.NS,,,,
GENCON.NS,GENCON.NS,,,,
GENESYS.NS,,GENESYS.NS,,,
,GENSOL.NS,,GENSOL.NS,GENSOL.NS,
GENUSPAPER.NS,GENUSPAPER.NS,,,,
GENUSPOWER.NS,GENUSPOWER.NS,,,,
GEOJITFSL.NS,GEOJITFSL.NS,,,,
GEPIL.NS,GEPIL.NS,,,,
GESHIP.NS,GESHIP.NS,,,,
GFLLIMITED.NS,GFLLIMITED.NS,,,,
GHCL.NS,,GHCL.NS,,,
GHCLTEXTIL.NS,GHCLTEXTIL.NS,,,,
GICHSGFIN.NS,GICHSGFIN.NS,,,,
GICRE.NS,,GICRE.NS,,,
,,GILLANDERS.NS,GILLANDERS.NS,,
GILLETTE.NS,,GILLETTE.NS,,,
GINNIFILA.NS,GINNIFILA.NS,,,,
GIPCL.NS,GIPCL.NS,,,,
GKWLIMITED.NS,GKWLIMITED.NS,,,GKWLIMITED.NS,
GLAND.NS,GLAND.NS,,,,
GLAXO.NS,GLAXO.NS,,,,
GLENMARK.NS,GLENMARK.NS,,,,
GLOBAL.NS,GLOBAL.NS,,,,
,,,GLOBALE.NS,,
GLOBALVECT.NS,,GLOBALVECT.NS,,,
GLOBE.NS,GLOBE.NS,,,,
GLOBUSSPR.NS,GLOBUSSPR.NS,,,,
GLOSTERLTD.NS,GLOSTERLTD.NS,,,,
GMBREW.NS,GMBREW.NS,,,,
GMDCLTD.NS,GMDCLTD.NS,,,,
GMMPFAUDLR.NS,GMMPFAUDLR.NS,,,,
GMRAIRPORT.NS,GMRAIRPORT.NS,,,,
GMRP&UI.NS,,GMRP&UI.NS,,,
GNA.NS,GNA.NS,,,,
,GNFC.NS,,GNFC.NS,,
GOACARBON.NS,GOACARBON.NS,,,,
GOCLCORP.NS,GOCLCORP.NS,,,,
,GOCOLORS.NS,,GOCOLORS.NS,GOCOLORS.NS,
GODAVARIB.NS,,,,,
,GODFRYPHLP.NS,,GODFRYPHLP.NS,,
GODHA.NS,,GODHA.NS,,,
GODIGIT.NS,GODIGIT.NS,,,,
GODREJAGRO.NS,GODREJAGRO.NS,,,,
GODREJCP.NS,GODREJCP.NS,,,,
GODREJIND.NS,GODREJIND.NS,,,,
GODREJPROP.NS,GODREJPROP.NS,,,,
,GOENKA.NS,,GOENKA.NS,,
,,GOKEX.NS,GOKEX.NS,,
GOKUL.NS,,GOKUL.NS,,,
,,GOKULAGRO.NS,GOKULAGRO.NS,GOKULAGRO.NS,
,GOLDENTOBC.NS,,GOLDENTOBC.NS,,
GOLDIAM.NS,,GOLDIAM.NS,,,
,GOLDTECH.NS,,GOLDTECH.NS,,
GOODLUCK.NS,GOODLUCK.NS,,,,
GOPAL.NS,GOPAL.NS,,,,
GOYALALUM.NS,GOYALALUM.NS,,,,
GPIL.NS,GPIL.NS,,,,
GPPL.NS,GPPL.NS,,,,
GPTHEALTH.NS,GPTHEALTH.NS,,,,
GPTINFRA.NS,GPTINFRA.NS,,,,
,GRANULES.NS,,GRANULES.NS,,
GRAPHITE.NS,GRAPHITE.NS,,,,
,GRASIM.NS,,GRASIM.NS,,
GRAVITA.NS,,GRAVITA.NS,,,
,,GREAVESCOT.NS,GREAVESCOT.NS,,
,GREENLAM.NS,,GREENLAM.NS,,
,GREENPANEL.NS,,GREENPANEL.NS,,
GREENPLY.NS,GREENPLY.NS,,,,
GREENPOWER.NS,GREENPOWER.NS,,,,
GRINDWELL.NS,GRINDWELL.NS,,,,
GRINFRA.NS,GRINFRA.NS,,,,
GRMOVER.NS,,GRMOVER.NS,,,
GROBTEA.NS,,GROBTEA.NS,,,
,GRPLTD.NS,,GRPLTD.NS,,
GRSE.NS,GRSE.NS,,,,
GRWRHITECH.NS,,GRWRHITECH.NS,,,
,GSFC.NS,,GSFC.NS,,
GSLSU.NS,GSLSU.NS,,,,
GSPL.NS,GSPL.NS,,,,
,GSS.NS,,GSS.NS,,
,GTECJAINX.NS,,GTECJAINX.NS,,
GTL.NS,GTL.NS,,,,
GTLINFRA.NS,GTLINFRA.NS,,,,
GTPL.NS,GTPL.NS,,,,
,,GUFICBIO.NS,GUFICBIO.NS,,
GUJALKALI.NS,GUJALKALI.NS,,,,
,,GUJAPOLLO.NS,GUJAPOLLO.NS,,
GUJGASLTD.NS,GUJGASLTD.NS,,,,
GUJRAFFIA.NS,,GUJRAFFIA.NS,,,
GULFOILLUB.NS,GULFOILLUB.NS,,,,
GULFPETRO.NS,GULFPETRO.NS,,,,
,GULPOLY.NS,,GULPOLY.NS,,
GVKPIL.NS,GVKPIL.NS,,,,
GVPTECH.NS,GVPTECH.NS,,,,
,,GVT&D.NS,GVT&D.NS,GVT&D.NS,
HAL.NS,HAL.NS,,,,
HAPPSTMNDS.NS,HAPPSTMNDS.NS,,,,
,HAPPYFORGE.NS,,HAPPYFORGE.NS,HAPPYFORGE.NS,
HARDWYN.NS,HARDWYN.NS,,,,
HARIOMPIPE.NS,HARIOMPIPE.NS,,,,
HARRMALAYA.NS,,HARRMALAYA.NS,,,
HARSHA.NS,HARSHA.NS,,,,
HATHWAY.NS,HATHWAY.NS,,,,
,HATSUN.NS,,HATSUN.NS,,
,HAVELLS.NS,,HAVELLS.NS,,
,HAVISHA.NS,,HAVISHA.NS,,
HBLENGINE.NS,,,,,
HBSL.NS,HBSL.NS,,,,
HCC.NS,HCC.NS,,,,
HCG.NS,,HCG.NS,,,
HCL-INSYS.NS,HCL-INSYS.NS,,,,
,,HCLTECH.NS,HCLTECH.NS,,
HDFCAMC.NS,HDFCAMC.NS,,,,
,,HDFCBANK.NS,HDFCBANK.NS,,
HDFCLIFE.NS,HDFCLIFE.NS,,,,
,HDIL.NS,,HDIL.NS,HDIL.NS,
HEADSUP.NS,HEADSUP.NS,,,,
HECPROJECT.NS,HECPROJECT.NS,,,,
HEG.NS,HEG.NS,,,,
HEIDELBERG.NS,HEIDELBERG.NS,,,,
HEMIPROP.NS,HEMIPROP.NS,,,,
HERANBA.NS,HERANBA.NS,,,HERANBA.NS,
HERCULES.NS,HERCULES.NS,,,,
HERITGFOOD.NS,HERITGFOOD.NS,,,,
,HEROMOTOCO.NS,,HEROMOTOCO.NS,,
HESTERBIO.NS,HESTERBIO.NS,,,HESTERBIO.NS,
HEUBACHIND.NS,,HEUBACHIND.NS,,,
HEXATRADEX.NS,HEXATRADEX.NS,,,,
HFCL.NS,HFCL.NS,,,,
HGINFRA.NS,HGINFRA.NS,,,,
,HGS.NS,,HGS.NS,,
HIKAL.NS,,HIKAL.NS,,,
HIL.NS,HIL.NS,,,,
,HILTON.NS,,HILTON.NS,,
HIMATSEIDE.NS,,HIMATSEIDE.NS,,,
HINDALCO.NS,HINDALCO.NS,,,,HINDALCO.NS
HINDCOMPOS.NS,HINDCOMPOS.NS,,,,
HINDCON.NS,HINDCON.NS,,,,
HINDCOPPER.NS,HINDCOPPER.NS,,,,
HINDMOTORS.NS,HINDMOTORS.NS,,,,
,HINDOILEXP.NS,,HINDOILEXP.NS,,
HINDPETRO.NS,HINDPETRO.NS,,,,
,HINDUNILVR.NS,,HINDUNILVR.NS,,
HINDWAREAP.NS,HINDWAREAP.NS,,,,
HINDZINC.NS,HINDZINC.NS,,,,
HIRECT.NS,,HIRECT.NS,,,
HISARMETAL.NS,,HISARMETAL.NS,,,
HITECH.NS,HITECH.NS,,,,
,HITECHCORP.NS,,HITECHCORP.NS,,
,HITECHGEAR.NS,,HITECHGEAR.NS,,
HLEGLAS.NS,HLEGLAS.NS,,,,
HLVLTD.NS,HLVLTD.NS,,,,
HMAAGRO.NS,HMAAGRO.NS,,,,
HMT.NS,HMT.NS,,,,
HMVL.NS,HMVL.NS,,,,
,HNDFDS.NS,,HNDFDS.NS,,
HOMEFIRST.NS,HOMEFIRST.NS,,,,
HONASA.NS,HONASA.NS,,,,
HONAUT.NS,HONAUT.NS,,,,
HONDAPOWER.NS,HONDAPOWER.NS,,,,
,HOVS.NS,,HOVS.NS,,
HPAL.NS,HPAL.NS,,,,
HPIL.NS,HPIL.NS,,,,
HPL.NS,HPL.NS,,,,
HSCL.NS,HSCL.NS,,,,
,HTMEDIA.NS,,HTMEDIA.NS,,
,,HUBTOWN.NS,HUBTOWN.NS,,
HUDCO.NS,HUDCO.NS,,,,
HUHTAMAKI.NS,HUHTAMAKI.NS,,,,
HYBRIDFIN.NS,,HYBRIDFIN.NS,,,
,,,HYUNDAI.NS,,
ICDSLTD.NS,,ICDSLTD.NS,,,
ICEMAKE.NS,ICEMAKE.NS,,,,
,,ICICIBANK.NS,ICICIBANK.NS,,
,ICICIGI.NS,,ICICIGI.NS,,
,ICICIPRULI.NS,,ICICIPRULI.NS,ICICIPRULI.NS,
,ICIL.NS,,ICIL.NS,,
,ICRA.NS,,ICRA.NS,,
IDBI.NS,IDBI.NS,,,,
,IDEA.NS,,IDEA.NS,,
IDEAFORGE.NS,IDEAFORGE.NS,,,,
,IDFCFIRSTB.NS,,IDFCFIRSTB.NS,,
IEL.NS,,IEL.NS,,,
,IEX.NS,,IEX.NS,,
,IFBAGRO.NS,,IFBAGRO.NS,,
IFBIND.NS,IFBIND.NS,,,,
IFCI.NS,IFCI.NS,,,,
IFGLEXPOR.NS,IFGLEXPOR.NS,,,,
IGARASHI.NS,IGARASHI.NS,,,,
,,,IGIL.NS,IGIL.NS,
,IGL.NS,,IGL.NS,,
IGPL.NS,IGPL.NS,,,,
IIFL.NS,IIFL.NS,,,,
IIFLCAPS.NS,,,,,
,,IITL.NS,IITL.NS,,
IKIO.NS,IKIO.NS,,,,
IKS.NS,,,,,
,,IL&FSENGG.NS,IL&FSENGG.NS,,
,IL&FSTRANS.NS,,IL&FSTRANS.NS,IL&FSTRANS.NS,
,IMAGICAA.NS,,IMAGICAA.NS,,
IMFA.NS,,IMFA.NS,,,
IMPAL.NS,IMPAL.NS,,,,
,IMPEXFERRO.NS,,IMPEXFERRO.NS,,
INCREDIBLE.NS,INCREDIBLE.NS,,,,
INDBANK.NS,INDBANK.NS,,,,
,INDGN.NS,,INDGN.NS,,
INDHOTEL.NS,,INDHOTEL.NS,,,
INDIACEM.NS,INDIACEM.NS,,,,
INDIAGLYCO.NS,,INDIAGLYCO.NS,,,
INDIAMART.NS,INDIAMART.NS,,,,
INDIANB.NS,INDIANB.NS,,,,
,,INDIANCARD.NS,INDIANCARD.NS,,
INDIANHUME.NS,INDIANHUME.NS,,,,
INDIASHLTR.NS,INDIASHLTR.NS,,,,
INDIGO.NS,INDIGO.NS,,,,
INDIGOPNTS.NS,INDIGOPNTS.NS,,,,
,INDNIPPON.NS,,INDNIPPON.NS,,
INDOAMIN.NS,INDOAMIN.NS,,,,
INDOBORAX.NS,INDOBORAX.NS,,,,
INDOCO.NS,INDOCO.NS,,,,
INDOFARM.NS,,,,,
,INDORAMA.NS,,INDORAMA.NS,,
INDOSTAR.NS,INDOSTAR.NS,,,,
INDOTECH.NS,,INDOTECH.NS,,,
,,INDOTHAI.NS,INDOTHAI.NS,,
,,,INDOUS.NS,,
INDOWIND.NS,INDOWIND.NS,,,,
,,INDRAMEDCO.NS,INDRAMEDCO.NS,INDRAMEDCO.NS,
INDSWFTLAB.NS,INDSWFTLAB.NS,,,,
INDSWFTLTD.NS,INDSWFTLTD.NS,,,,
INDTERRAIN.NS,INDTERRAIN.NS,,,,
,INDUSINDBK.NS,,INDUSINDBK.NS,,
,INDUSTOWER.NS,,INDUSTOWER.NS,,
INFIBEAM.NS,INFIBEAM.NS,,,,
INFOBEAN.NS,INFOBEAN.NS,,,,
INFOMEDIA.NS,INFOMEDIA.NS,,,,
,,INFY.NS,INFY.NS,,
INGERRAND.NS,INGERRAND.NS,,,,
INNOVACAP.NS,,INNOVACAP.NS,,,
,INNOVANA.NS,,INNOVANA.NS,,
INOXGREEN.NS,INOXGREEN.NS,,,,
INOXINDIA.NS,INOXINDIA.NS,,,,
,INOXWIND.NS,,INOXWIND.NS,,
INSECTICID.NS,INSECTICID.NS,,,,
INSPIRISYS.NS,INSPIRISYS.NS,,,,
INTELLECT.NS,INTELLECT.NS,,,,
INTENTECH.NS,INTENTECH.NS,,,,
INTERARCH.NS,,,,,
INTLCONV.NS,INTLCONV.NS,,,,
INVENTURE.NS,INVENTURE.NS,,,,
,IOB.NS,,IOB.NS,,
IOC.NS,IOC.NS,,,,
IOLCP.NS,IOLCP.NS,,,,
IONEXCHANG.NS,IONEXCHANG.NS,,,,
,,IPCALAB.NS,IPCALAB.NS,,
IPL.NS,IPL.NS,,,,
,IRB.NS,,IRB.NS,,
IRCON.NS,IRCON.NS,,,,
,IRCTC.NS,,IRCTC.NS,,
,IREDA.NS,,IREDA.NS,,
IRFC.NS,IRFC.NS,,,,
IRIS.NS,,IRIS.NS,,,
IRISDOREME.NS,IRISDOREME.NS,,,,
IRMENERGY.NS,IRMENERGY.NS,,,,
,,ISEC.NS,ISEC.NS,,
,ISFT.NS,,ISFT.NS,,
ISGEC.NS,ISGEC.NS,,,,
ITC.NS,ITC.NS,,,,
ITDC.NS,ITDC.NS,,,,
,,ITDCEM.NS,ITDCEM.NS,,
ITI.NS,,ITI.NS,,,
IVC.NS,IVC.NS,,,,
IVP.NS,IVP.NS,,,,
,IWEL.NS,,IWEL.NS,,
,,,IXIGO.NS,,
IZMO.NS,IZMO.NS,,,,
,J&KBANK.NS,,J&KBANK.NS,,
JAGRAN.NS,JAGRAN.NS,,,,
JAGSNPHARM.NS,,JAGSNPHARM.NS,,,
JAIBALAJI.NS,JAIBALAJI.NS,,,,
JAICORPLTD.NS,JAICORPLTD.NS,,,,
,,JAIPURKURT.NS,JAIPURKURT.NS,,
JAMNAAUTO.NS,JAMNAAUTO.NS,,,,
JASH.NS,,JASH.NS,,,
,JAYAGROGN.NS,,JAYAGROGN.NS,,
JAYBARMARU.NS,JAYBARMARU.NS,,,,
JAYNECOIND.NS,JAYNECOIND.NS,,,,
JAYSREETEA.NS,JAYSREETEA.NS,,,,
JBCHEPHARM.NS,JBCHEPHARM.NS,,,,
,JBMA.NS,,JBMA.NS,,
JCHAC.NS,JCHAC.NS,,,,
JETFREIGHT.NS,JETFREIGHT.NS,,,,
JGCHEM.NS,,JGCHEM.NS,,,
JHS.NS,JHS.NS,,,,
JINDALPHOT.NS,JINDALPHOT.NS,,,,
JINDALPOLY.NS,,JINDALPOLY.NS,,,
JINDALSAW.NS,JINDALSAW.NS,,,,
JINDALSTEL.NS,JINDALSTEL.NS,,,,
,,JINDRILL.NS,JINDRILL.NS,,
,,JINDWORLD.NS,JINDWORLD.NS,,
JIOFIN.NS,JIOFIN.NS,,,,
JISLDVREQS.NS,JISLDVREQS.NS,,,,
JISLJALEQS.NS,JISLJALEQS.NS,,,,
JITFINFRA.NS,JITFINFRA.NS,,,,
,,JKCEMENT.NS,JKCEMENT.NS,,
,JKIL.NS,,JKIL.NS,,
JKLAKSHMI.NS,JKLAKSHMI.NS,,,,
JKPAPER.NS,JKPAPER.NS,,,,
JKTYRE.NS,JKTYRE.NS,,,,
JLHL.NS,,JLHL.NS,,,
JMA.NS,JMA.NS,,,,
JMFINANCIL.NS,JMFINANCIL.NS,,,,
JNKINDIA.NS,JNKINDIA.NS,,,,
,JOCIL.NS,,JOCIL.NS,JOCIL.NS,
JPASSOCIAT.NS,JPASSOCIAT.NS,,,,
JPOLYINVST.NS,JPOLYINVST.NS,,,,
JPPOWER.NS,JPPOWER.NS,,,,
JSFB.NS,JSFB.NS,,,,
JSL.NS,JSL.NS,,,,
JSWENERGY.NS,JSWENERGY.NS,,,,
JSWHL.NS,,JSWHL.NS,,,
JSWINFRA.NS,JSWINFRA.NS,,,,
JSWSTEEL.NS,JSWSTEEL.NS,,,,
JTEKTINDIA.NS,JTEKTINDIA.NS,,,,
,JTLIND.NS,,JTLIND.NS,,
,,JUBLFOOD.NS,JUBLFOOD.NS,,
JUBLINGREA.NS,,JUBLINGREA.NS,,,
,,JUBLPHARMA.NS,JUBLPHARMA.NS,,
JUNIPER.NS,JUNIPER.NS,,,,
JUSTDIAL.NS,JUSTDIAL.NS,,,,
JWL.NS,JWL.NS,,,,
JYOTHYLAB.NS,JYOTHYLAB.NS,,,,
JYOTICNC.NS,JYOTICNC.NS,,,,
JYOTISTRUC.NS,JYOTISTRUC.NS,,,,
KABRAEXTRU.NS,,KABRAEXTRU.NS,,,
KAJARIACER.NS,KAJARIACER.NS,,,,
KAKATCEM.NS,KAKATCEM.NS,,,,
,KALAMANDIR.NS,,KALAMANDIR.NS,,
KALYANIFRG.NS,,KALYANIFRG.NS,,,
,KALYANKJIL.NS,,KALYANKJIL.NS,,
,,KAMATHOTEL.NS,KAMATHOTEL.NS,,
KAMDHENU.NS,KAMDHENU.NS,,,,
KAMOPAINTS.NS,KAMOPAINTS.NS,,,,
KANANIIND.NS,KANANIIND.NS,,,,
,KANORICHEM.NS,,KANORICHEM.NS,,
KANPRPLA.NS,,KANPRPLA.NS,,,
KANSAINER.NS,KANSAINER.NS,,,,
,,KAPSTON.NS,KAPSTON.NS,,
KARMAENG.NS,KARMAENG.NS,,,,
,,KARURVYSYA.NS,KARURVYSYA.NS,,
,,KAUSHALYA.NS,KAUSHALYA.NS,,
,,KAVVERITEL.NS,KAVVERITEL.NS,,
KAYA.NS,KAYA.NS,,,,
KAYNES.NS,,KAYNES.NS,,,
KBCGLOBAL.NS,KBCGLOBAL.NS,,,,
KCP.NS,KCP.NS,,,,
KCPSUGIND.NS,KCPSUGIND.NS,,,,
KDDL.NS,KDDL.NS,,,,
KEC.NS,KEC.NS,,,,
KECL.NS,KECL.NS,,,,
,KEEPLEARN.NS,,KEEPLEARN.NS,,
,KEI.NS,,KEI.NS,,
KELLTONTEC.NS,,KELLTONTEC.NS,,,
KERNEX.NS,,KERNEX.NS,,,
,,KESORAMIND.NS,KESORAMIND.NS,,
KEYFINSERV.NS,KEYFINSERV.NS,,,,
KFINTECH.NS,,KFINTECH.NS,,,
KHADIM.NS,KHADIM.NS,,,,
,KHAICHEM.NS,,KHAICHEM.NS,,
,,KHAITANLTD.NS,KHAITANLTD.NS,,
,KHANDSE.NS,,KHANDSE.NS,,
KICL.NS,KICL.NS,,,,
,KILITCH.NS,,KILITCH.NS,,
,,KIMS.NS,KIMS.NS,,
KINGFA.NS,,KINGFA.NS,,,
KIOCL.NS,KIOCL.NS,,,,
KIRIINDUS.NS,,KIRIINDUS.NS,,,
,KIRLOSBROS.NS,,KIRLOSBROS.NS,,
KIRLOSENG.NS,KIRLOSENG.NS,,,,
KIRLOSIND.NS,KIRLOSIND.NS,,,,
KIRLPNU.NS,KIRLPNU.NS,,,,
,,KITEX.NS,KITEX.NS,,
,KKCL.NS,,KKCL.NS,,
KMEW.NS,,,,,
KMSUGAR.NS,KMSUGAR.NS,,,,
KNRCON.NS,KNRCON.NS,,,KNRCON.NS,
KOHINOOR.NS,KOHINOOR.NS,,,,
KOKUYOCMLN.NS,KOKUYOCMLN.NS,,,,
KOLTEPATIL.NS,KOLTEPATIL.NS,,,,
KOPRAN.NS,KOPRAN.NS,,,,
,,KOTAKBANK.NS,KOTAKBANK.NS,,
KOTARISUG.NS,KOTARISUG.NS,,,,
KOTHARIPET.NS,KOTHARIPET.NS,,,,
,,KOTHARIPRO.NS,KOTHARIPRO.NS,,
KPEL.NS,,,,,
KPIGREEN.NS,KPIGREEN.NS,,,,
KPIL.NS,KPIL.NS,,,,
KPITTECH.NS,KPITTECH.NS,,,,
KPRMILL.NS,,KPRMILL.NS,,,
KRBL.NS,KRBL.NS,,,,
KREBSBIO.NS,,KREBSBIO.NS,,,
KRIDHANINF.NS,,KRIDHANINF.NS,,,
KRISHANA.NS,KRISHANA.NS,,,,
,KRITI.NS,,KRITI.NS,,
KRITIKA.NS,KRITIKA.NS,,,,
KRITINUT.NS,KRITINUT.NS,,,,
KRN.NS,,,,,
KRONOX.NS,,,,,
KROSS.NS,,,,,
KRSNAA.NS,,KRSNAA.NS,,,
KRYSTAL.NS,KRYSTAL.NS,,,,
KSB.NS,KSB.NS,,,,
KSCL.NS,KSCL.NS,,,,
,KSHITIJPOL.NS,,KSHITIJPOL.NS,,
KSL.NS,,KSL.NS,,,
,KSOLVES.NS,,KSOLVES.NS,,
KTKBANK.NS,KTKBANK.NS,,,,
KUANTUM.NS,KUANTUM.NS,,,,
LAGNAM.NS,LAGNAM.NS,,,,
LAKPRE.NS,LAKPRE.NS,,,,
LAL.NS,LAL.NS,,,,
LALPATHLAB.NS,LALPATHLAB.NS,,,,
LAMBODHARA.NS,LAMBODHARA.NS,,,,
LANCORHOL.NS,LANCORHOL.NS,,,,
LANDMARK.NS,LANDMARK.NS,,,,
LAOPALA.NS,LAOPALA.NS,,,,
LASA.NS,LASA.NS,,,,
LATENTVIEW.NS,LATENTVIEW.NS,,,,
LATTEYS.NS,LATTEYS.NS,,,,
LAURUSLABS.NS,,LAURUSLABS.NS,,,
LAXMICOT.NS,LAXMICOT.NS,,,,
LAXMIDENTL.NS,,,,,
LCCINFOTEC.NS,,LCCINFOTEC.NS,,,
LEMONTREE.NS,,LEMONTREE.NS,,,
,LEXUS.NS,,LEXUS.NS,,
LFIC.NS,LFIC.NS,,,,
,LGBBROSLTD.NS,,LGBBROSLTD.NS,,
LGHL.NS,,LGHL.NS,,,
LIBAS.NS,LIBAS.NS,,,,
,LIBERTSHOE.NS,,LIBERTSHOE.NS,,
LICHSGFIN.NS,LICHSGFIN.NS,,,,
LICI.NS,LICI.NS,,,,
LIKHITHA.NS,LIKHITHA.NS,,,,
LINC.NS,LINC.NS,,,,
LINCOLN.NS,,LINCOLN.NS,,,
LINDEINDIA.NS,LINDEINDIA.NS,,,,
LLOYDSENGG.NS,LLOYDSENGG.NS,,,,
,,,LLOYDSENT.NS,,
LLOYDSME.NS,,LLOYDSME.NS,,,
LMW.NS,LMW.NS,,,,
,LODHA.NS,,LODHA.NS,,
LOKESHMACH.NS,LOKESHMACH.NS,,,LOKESHMACH.NS,
LORDSCHLO.NS,,LORDSCHLO.NS,,,
LOTUSEYE.NS,LOTUSEYE.NS,,,,
LOVABLE.NS,LOVABLE.NS,,,,
LOYALTEX.NS,LOYALTEX.NS,,,,
LPDC.NS,LPDC.NS,,,,
LT.NS,LT.NS,,,,
LTF.NS,LTF.NS,,,,
,,LTFOODS.NS,LTFOODS.NS,,
,LTIM.NS,,LTIM.NS,,
,LTTS.NS,,LTTS.NS,,
LUMAXIND.NS,LUMAXIND.NS,,,,
LUMAXTECH.NS,,LUMAXTECH.NS,,,
LUPIN.NS,,LUPIN.NS,,,
LUXIND.NS,LUXIND.NS,,,,
LXCHEM.NS,LXCHEM.NS,,,,
LYKALABS.NS,,LYKALABS.NS,,,
LYPSAGEMS.NS,LYPSAGEMS.NS,,,,
,,M&M.NS,M&M.NS,,
,M&MFIN.NS,,M&MFIN.NS,,
MAANALU.NS,MAANALU.NS,,,,
,MACPOWER.NS,,MACPOWER.NS,MACPOWER.NS,
MADHAV.NS,MADHAV.NS,,,,
MADHUCON.NS,MADHUCON.NS,,,,
MADRASFERT.NS,MADRASFERT.NS,,,,
MAGADSUGAR.NS,MAGADSUGAR.NS,,,,
,MAGNUM.NS,,MAGNUM.NS,,
,MAHABANK.NS,,MAHABANK.NS,,
MAHAPEXLTD.NS,MAHAPEXLTD.NS,,,,
,,MAHASTEEL.NS,MAHASTEEL.NS,,
,MAHEPC.NS,,MAHEPC.NS,,
MAHESHWARI.NS,MAHESHWARI.NS,,,,
MAHLIFE.NS,MAHLIFE.NS,,,,
MAHLOG.NS,MAHLOG.NS,,,,
MAHSCOOTER.NS,MAHSCOOTER.NS,,,,
MAHSEAMLES.NS,MAHSEAMLES.NS,,,,
MAITHANALL.NS,MAITHANALL.NS,,,,
MALLCOM.NS,MALLCOM.NS,,,,
MALUPAPER.NS,MALUPAPER.NS,,,,
MAMATA.NS,,,,,
MANAKALUCO.NS,MANAKALUCO.NS,,,,
MANAKCOAT.NS,,MANAKCOAT.NS,,,
,MANAKSIA.NS,,MANAKSIA.NS,,
MANAKSTEEL.NS,MANAKSTEEL.NS,,,,
MANALIPETC.NS,MANALIPETC.NS,,,,
MANAPPURAM.NS,,MANAPPURAM.NS,,,
MANBA.NS,,,,,
MANCREDIT.NS,,,,,
,MANGALAM.NS,,MANGALAM.NS,,
,,MANGCHEFER.NS,MANGCHEFER.NS,,
MANGLMCEM.NS,MANGLMCEM.NS,,,,
MANINDS.NS,MANINDS.NS,,,,
MANINFRA.NS,,MANINFRA.NS,,,
MANKIND.NS,,MANKIND.NS,,,
,MANOMAY.NS,,MANOMAY.NS,,
,,MANORAMA.NS,MANORAMA.NS,,
,MANORG.NS,,MANORG.NS,,
MANUGRAPH.NS,MANUGRAPH.NS,,,,
MANYAVAR.NS,MANYAVAR.NS,,,,
,MAPMYINDIA.NS,,MAPMYINDIA.NS,,
,,MARALOVER.NS,MARALOVER.NS,,
,MARATHON.NS,,MARATHON.NS,MARATHON.NS,
,MARICO.NS,,MARICO.NS,,
MARINE.NS,MARINE.NS,,,,
,,MARKSANS.NS,MARKSANS.NS,,
,MARSHALL.NS,,MARSHALL.NS,,
,,MARUTI.NS,MARUTI.NS,,
MASFIN.NS,MASFIN.NS,,,,
,,MASKINVEST.NS,MASKINVEST.NS,,
MASTEK.NS,MASTEK.NS,,,,
MASTERTR.NS,,,,,
MATRIMONY.NS,MATRIMONY.NS,,,,
MAWANASUG.NS,MAWANASUG.NS,,,,
MAXESTATES.NS,MAXESTATES.NS,,,,
MAXHEALTH.NS,,MAXHEALTH.NS,,,
,MAXIND.NS,,MAXIND.NS,,
MAYURUNIQ.NS,MAYURUNIQ.NS,,,,
MAZDA.NS,,MAZDA.NS,,,
