Stock,Date,Price (₹),RSI,MACD,MACD_Signal,MACD_Hist,MACD_Trend,SMA_50,SMA_200,SMA_Trend,EMA_50,EMA_200,EMA_Trend,BB_Upper,BB_Lower,BB_Middle,BB_Position,ADX,ATR,Supertrend,Supertrend_Signal,Support (₹),Resistance (₹),Volume,Volume_SMA_20,Volume_Spike,52_Week_High (₹),52_Week_Low (₹),52_Week_High_Breakout,52_Week_Low_Breakout,Gap_Up,Gap_Down,1d_Change (%),1w_Change (%),1m_Change (%),Stoch_K,Stoch_D,Williams_%R,CMF
GOACARBON.NS,2025-03-20,453.3500061035156,45.921307918174364,-26.246363293469358,-34.021111480014646,7.774748186545288,Bullish,526.7090008544922,692.6039768981933,Bearish,515.8595752668064,672.9727523494166,Bearish,483.1420168917896,396.73797883574946,439.9399978637695,Middle,44.188065623934236,25.67422734771387,506.2250372014779,Sell,405.3999938964844,674.4000244140625,25334,31342.75,False,969.907470703125,405.3999938964844,False,False,False,False,0.1546475679819359,4.1106885738182,1.5341559022431506,52.1054426462905,38.08515316586423,-32.74947144986986,-0.17796547578933128
GOCOLORS.NS,2025-03-20,690.0,29.560161746600105,-46.02353309621765,-49.17483735641355,3.1513042601959,Bullish,839.8910021972656,1055.564500427246,Bearish,823.510878243335,1001.991544313736,Bearish,814.0830407405458,642.7569739078917,728.4200073242188,Middle,49.801242139472635,29.178957378592838,788.3997792488196,Sell,676.6500244140625,993.7000122070312,74122,88720.4,False,1385.9000244140625,676.6500244140625,False,False,False,False,-1.1390518042820874,-1.1461318051575908,-16.867469879518072,24.30185615753607,17.452569556581434,-71.42857142857143,-0.08961494170157616
GODREJAGRO.NS,2025-03-20,757.5999755859375,55.61034717041996,2.620250524395942,1.3571592409938866,1.2630912834020556,Bullish,734.3390014648437,747.8494314575196,Bearish,738.4872950433291,712.7866948959202,Bullish,771.8200888215382,708.1699075163525,739.9949981689454,Middle,10.605533605895822,28.878784930789163,793.6830842082522,Sell,690.0999755859375,782.0499877929688,190783,266894.6,False,857.75,479.1290588378906,False,False,False,False,-0.740258685104811,3.2715377315587935,9.781191477754847,53.167309149115376,37.36710274768459,-34.99346851729344,-0.17402231662215262
GODHA.NS,2025-03-20,0.8299999833106995,41.93601632865558,-0.02249262222306392,-0.028821931352100535,0.0063293091290366164,Bullish,0.9373999917507172,0.9529499977827072,Bearish,0.9149214453064227,0.9119778748571051,Bullish,0.9087210799395684,0.7682789121926186,0.8384999960660935,Middle,35.36738013733838,0.025234043325712798,0.7823224927861117,Buy,0.7599999904632568,1.1799999475479126,469969,1229345.5,False,1.350000023841858,0.6499999761581421,False,False,False,False,0.0,-4.59770359062489,3.7499963678420123,49.999986453487914,52.52523993657466,-50.00001354651209,0.04733513370192418
GODFRYPHLP.NS,2025-03-20,6145.10009765625,61.95923999661267,171.17614786131253,105.51870335539016,65.65744450592237,Bullish,5153.34103515625,5427.230617675781,Bearish,5439.793428455481,5080.693490583961,Bullish,6403.498813527916,4781.836293893959,5592.667553710938,Middle,20.527728913295892,357.46644445824427,4829.58247738344,Buy,4234.35009765625,7038.0,57667,343601.1,False,8186.3857421875,2931.554443359375,False,False,False,False,0.92879741125238,13.035158548031456,-10.196114557571988,91.78177169898815,89.18595396062335,-8.080619165547454,-0.37507600615432146
GODREJIND.NS,2025-03-20,1193.800048828125,72.69691095020538,56.48667901315116,52.560326883995586,3.9263521291555747,Bullish,976.3219958496094,1004.6497506713868,Bearish,1037.6262129597417,976.6041561018975,Bullish,1239.7954374907436,973.9695527436315,1106.8824951171875,Middle,28.36110436165984,52.78482195744884,981.4905959347499,Buy,800.7000122070312,1193.800048828125,300862,2116693.9,False,1238.050048828125,738.75,False,False,False,False,2.252680841809429,5.78644650670137,41.86572178587345,87.65216789737072,84.36655022709304,-11.617513104283372,0.35406469989519523
GODIGIT.NS,2025-03-20,300.0,48.143588704946694,-0.16730979995782036,0.13622922714304123,-0.30353902710086156,Bearish,299.38100158691407,334.98424911499023,Bearish,305.63338369760925,332.412753255668,Bearish,313.9984845693354,291.94151787207085,302.9700012207031,Middle,20.984951632370155,12.739465524806926,341.6328911244435,Sell,278.5,327.3500061035156,493691,759641.85,False,398.3999938964844,278.5,False,False,False,False,-1.6393442622950838,-0.315671097689707,-0.4810124890741063,40.21933036938048,37.748566566154956,-65.2631257709704,0.13854013823989292
GODREJCP.NS,2025-03-20,1099.5,60.388550189757126,-3.450002367311072,-13.954060061893538,10.504057694582466,Bullish,1088.4789001464844,1265.0078775024415,Bearish,1080.2802264701793,1215.6194766794454,Bearish,1094.9132418414074,984.6717801312489,1039.7925109863281,Upper,13.409186696187078,29.070319157659107,1118.5127358671323,Sell,990.25,1186.699951171875,1064912,1288937.25,False,1501.3037109375,990.25,False,False,False,False,2.3457088361267253,5.376650783331294,8.266457901247627,89.91193880218727,81.57740199865587,-0.9900591215365573,0.14286079933926812
GOENKA.NS,2025-03-20,0.9700000286102295,50.48172246721551,-0.0034147886695710117,-0.0011354776603895384,-0.0022793110091814733,Bearish,0.9518000090122223,1.0720000046491622,Bearish,0.9834984805031532,1.0145395292646677,Bearish,1.090141545725935,0.8868584702481099,0.9885000079870224,Middle,16.589752512154348,0.05597194406327568,0.9398070795651148,Buy,0.8299999833106995,1.1299999952316284,101985,162329.25,False,1.4800000190734863,0.75,False,False,True,False,2.1052674507501035,0.0,-2.020200074126499,29.99999449485382,20.811957206489897,-49.99997516471999,-0.17952139556121494
GOKEX.NS,2025-03-20,879.0499877929688,51.26987082961013,-22.014977355989686,-34.435962355801244,12.420984999811559,Bullish,930.7859973144531,944.6862506103515,Bearish,910.735678479944,915.6283375853925,Bearish,952.0383595831925,738.226655065245,845.1325073242188,Middle,20.60712789250838,47.65493497072909,961.1112793154607,Sell,752.5,1101.449951171875,114469,230622.15,False,1249.9000244140625,705.9000244140625,False,False,False,False,2.5250714675103536,1.9483894222057208,-2.436183374809242,69.22438349420013,63.31372073420301,-20.193912580072716,-0.04696949696953352
GODREJPROP.NS,2025-03-20,2104.550048828125,53.20600419061192,-31.923467804554548,-55.16125356874651,23.237785764191962,Bullish,2144.4079931640626,2757.63173828125,Bearish,2183.4364708236435,2585.578550947568,Bearish,2115.7966436772303,1917.7233758540197,2016.760009765625,Middle,16.914830633218322,83.12242824114261,2274.5710228235853,Sell,1929.75,2495.89990234375,975146,856935.55,False,3381.39990234375,1929.75,False,False,False,False,-0.002378068317143711,4.281149734601497,6.513656139506319,70.77579078388548,52.0325452168841,-15.253837292471372,0.0251569192527758
