Stock,Date,Price,RSI,MACD,MACD_Signal,MACD_Hist,MACD_Trend,SMA_50,SMA_200,SMA_Trend,EMA_50,EMA_200,EMA_Trend,BB_upper,BB_lower,BB_middle,BB_Position,ADX,ATR,Supertrend,Supertrend_Signal,Support,Resistance,Volume,Volume_SMA_20,Volume_Spike,52_Week_High,52_Week_Low,52_Week_High_Breakout,52_Week_Low_Breakout,Gap_Up,Gap_Down,1d_Change_Pct,1w_Change_Pct,1m_Change_Pct,Stoch_K,Stoch_D,Williams_%R,CMF
ANURAS.NS,2025-03-07,781.4500122070312,71.72222543346709,13.537916232816201,-2.5484216023730717,16.086337835189273,Bullish,693.4940014648438,739.9757037353515,Bearish,697.6616234331603,745.8715732284296,Bearish,786.2598331231621,583.6851742010566,684.9725036621094,Middle,19.909784530110333,40.015716303182025,596.6963965013003,Buy,628.25,781.4500122070312,369593,276808.25,False,,,False,False,False,False,2.2907257962393235,23.568940866355593,6.486344376190489,96.57030503071498,92.8363457805125,-2.459452861064189,0.20609496593888643
BLUECOAST.NS,2025-03-07,48.52000045776367,99.97294253558053,4.909605663729501,4.6028577911552535,0.3067478725742472,Bullish,30.904400177001953,15.104850049018859,Bullish,32.544156179792424,18.529403812129118,Bullish,49.68241551293784,31.319585295777983,40.50100040435791,Middle,98.70336116534715,0.7652881855241404,45.2820433091165,Buy,15.6899995803833,48.52000045776367,102,526.2,False,,,False,False,True,False,1.9970585853142486,10.34796249884613,48.24320542733642,99.99999999999989,99.99999999999987,-0.0,0.0
BOHRAIND.NS,2025-03-07,31.639999389648438,99.79973066584212,2.2981682453775996,1.7012197118850854,0.5969485334925142,Bullish,21.506400146484374,16.930100026130678,Bullish,22.43056877706555,18.5967933698236,Bullish,30.11808412642585,19.72191545395745,24.91999979019165,Upper,67.41601389582404,0.7079806378433228,28.209428126517818,Buy,17.100000381469727,31.639999389648438,8501,23609.75,False,,,False,False,True,False,4.976775150550172,26.40830412173989,46.27832000584815,100.00000000000004,99.26748737290823,-0.0,0.8785575115036898
CASTROLIND.NS,2025-03-07,240.6699981689453,72.42279801661226,10.370458186711517,7.745277247430184,2.625180939281333,Bullish,198.2006002807617,219.42666938781738,Bearish,206.2869954786197,211.968768767953,Bearish,237.35181237036247,192.8611896437977,215.10650100708008,Upper,25.553193734687163,9.254171387480763,204.49227349147753,Buy,169.30999755859375,245.8800048828125,12879985,11474223.25,False,,,False,False,False,False,-2.118922486743202,13.187223177456353,14.550209984462326,88.05999981428374,90.21253014852967,-19.465055001420556,0.1000731630375851
COMSYN.NS,2025-03-07,86.51000213623047,71.30442829572651,2.2630003452641745,0.5374831886670881,1.7255171565970864,Bullish,76.26980010986328,71.23645011901856,Bullish,75.81603795936898,72.24987873347901,Bullish,85.94673288854086,64.68426763025796,75.31550025939941,Upper,22.84633920044427,5.322953892833172,63.723151664575916,Buy,66.0,86.51000213623047,52244,39189.25,False,,,False,False,False,False,3.283189983122603,15.346669514973964,12.790098537563388,91.32621996246563,92.67909855158518,-2.1827911512892775,0.5129686166986105
FORCEMOT.NS,2025-03-07,7660.0,70.92014448056653,213.91545295798187,113.8550482213987,100.06040473658317,Bullish,6678.547998046875,7481.435168457031,Bearish,6782.61554163335,7421.059746429978,Bearish,7523.045018117989,6099.279933053886,6811.1624755859375,Upper,24.402607824451046,294.4165315617812,6348.475929785338,Buy,6295.0,7660.0,60817,51889.3,False,,,False,False,False,False,3.2254600446876447,14.82278336016465,16.21027080330728,92.30919882067879,89.96278790966123,-2.0789247481011284,0.16954316263454453
HINDALCO.NS,2025-03-07,691.3499755859375,73.45403736929903,17.60314168511627,11.101455053306285,6.501686631809985,Bullish,607.4980004882813,659.7755810546874,Bearish,625.188021720093,639.072809465296,Bearish,682.378936852544,576.0510619267529,629.2149993896485,Upper,21.58256970895925,19.382781212838164,606.6437525756052,Buy,563.75,691.3499755859375,8142257,6715077.25,False,,,False,False,False,False,1.3783947812369135,8.98557613206339,16.105459973617897,94.68857161358623,88.26293463531715,-3.0967141610933413,0.37636958178673335
MTEDUCARE.NS,2025-03-07,2.4800000190734863,75.913232853406,-0.003451008932585875,-0.057364620468890126,0.05391361153630425,Bullish,2.3391999864578246,3.0832500088214876,Bearish,2.3457519113989442,2.9428627041002007,Bearish,2.377740612224155,1.946259364887661,2.161999988555908,Upper,47.768142442455186,0.06763898753207888,2.1162214677386744,Buy,2.069999933242798,2.869999885559082,33013,14176.3,True,,,False,False,False,False,4.641356068608227,19.23077452112252,12.72727115095158,93.80092926299714,90.71719120526653,-0.0,0.1478988633911975
NIRAJISPAT.NS,2025-03-06,267.1600036621094,96.33077812735202,4.346728778375393,5.34389880442341,-0.9971700260480167,Bearish,253.85579986572264,213.49124671936036,Bullish,253.50334587402102,219.74808609145757,Bullish,267.1600036621094,267.1600036621094,267.1600036621094,Upper,99.9934699276716,0.6438899234915718,265.5634405068717,Buy,242.3300018310547,267.1600036621094,0,0.0,False,,,False,False,False,False,0.0,0.0,0.0,1.8947806286936004e-14,1.1052887000712668e-14,0.0,
NORBTEAEXP.NS,2025-03-07,51.02000045776367,97.96801065402873,5.7462521193826746,5.184769180590455,0.5614829387922198,Bullish,31.72940010070801,19.91310001373291,Bullish,33.95764356065115,22.13127720539478,Bullish,54.535998267135014,27.860002213516836,41.198000240325925,Middle,74.6781815363964,0.9669870386250311,47.039544754923725,Buy,22.309999465942383,51.02000045776367,16383,5939.3,True,,,False,False,True,False,1.9992003015761428,10.385112744026713,81.63047412110205,100.0,99.99999999999996,-0.0,0.3143215530449715
