Stock,Date,Price (₹),RSI,MACD,MACD_Signal,MACD_Hist,MACD_Trend,SMA_50,SMA_200,SMA_Trend,EMA_50,EMA_200,EMA_Trend,BB_Upper,BB_Lower,BB_Middle,BB_Position,ADX,ATR,Supertrend,Supertrend_Signal,Support (₹),Resistance (₹),Volume,Volume_SMA_20,Volume_Spike,52_Week_High (₹),52_Week_Low (₹),52_Week_High_Breakout,52_Week_Low_Breakout,Gap_Up,Gap_Down,1d_Change (%),1w_Change (%),1m_Change (%),Stoch_K,Stoch_D,Williams_%R,CMF
AAKASH.NS,2025-03-10,8.579999923706055,42.964364858561794,-0.38722297464438604,-0.42591801149026803,0.03869503684588199,Bullish,9.517599973678589,11.473700001239777,Bearish,9.381232937545628,10.824305025567034,Bearish,9.843286832134504,7.626713101108292,8.734999966621398,Middle,15.39946517364773,0.6291992282722924,10.363617089782117,Sell,7.769999980926514,11.260000228881836,42198,115607.05,False,16.34000015258789,7.769999980926514,False,False,False,False,,10.424709713872549,-13.595169586914013,45.83908147467889,35.38785153988334,-51.0000107288335,-0.2978501057909366
AADHARHFC.NS,2025-03-10,417.54998779296875,61.856585975110775,2.7039299667379737,-2.518604317118623,5.2225342838565965,Bullish,397.0240008544922,417.51525024414065,Bearish,398.28735477949203,414.8744888466365,Bearish,414.9828318557657,361.6971638717734,388.33999786376955,Upper,22.67180781826489,17.16260883655832,431.95503508203046,Sell,364.1499938964844,428.20001220703125,86598,578549.85,False,510.45001220703125,329.45001220703125,False,False,False,False,,10.623916886759211,4.0882448326090115,85.26509059465904,82.1567679119002,-25.795774245995172,0.2375969567170608
AAREYDRUGS.NS,2025-03-10,40.38999938964844,40.49214530013559,-2.525866963717789,-2.8776091324604796,0.3517421687426907,Bullish,47.69759994506836,55.18969995498657,Bearish,46.4950463350032,51.96480569941039,Bearish,48.38613307041611,34.767867021136624,41.577000045776366,Middle,32.49403781024453,2.953465275001935,49.36339327970022,Sell,36.81999969482422,59.61000061035156,423,20105.55,False,73.61000061035156,36.81999969482422,False,False,False,False,,9.547058746236136,-18.765087695069738,49.1543156527105,37.59775664570423,-46.02992672180493,-0.2594650305357074
AARTIDRUGS.NS,2025-03-10,367.1499938964844,41.66266784771415,-12.859786742029769,-13.568801733300848,0.7090149912710793,Bullish,405.7950518798828,478.7836988830566,Bearish,401.09490619380836,459.7473087836673,Bearish,411.6884721791719,343.67652721047654,377.68249969482423,Middle,14.585534128849657,16.12920358444917,415.79157290935063,Sell,344.75,460.7591857910156,32602,139847.0,False,603.3216552734375,344.75,False,False,False,False,,6.497460158516133,-11.80638850292911,52.1236393530282,41.26174712735718,-42.03022776044523,-0.030696017469545936
AARTIIND.NS,2025-03-10,407.04998779296875,46.45060689541626,-9.404652488631484,-9.91156372808262,0.506911239451135,Bullish,424.1780010986328,542.0171826171875,Bearish,425.2170907308298,535.6659313466083,Bearish,451.4652862547789,372.07971496592427,411.7725006103516,Middle,25.44966225794952,14.973658553555657,437.43769755999324,Sell,376.0,469.95001220703125,223516,1044128.5,False,754.3067016601562,376.0,False,False,False,False,,6.697244506675948,-12.537603538622733,67.70239412252728,57.82893650458226,-31.850698050075,-0.09012983909295758
AARON.NS,2025-03-10,353.79998779296875,53.469642979839215,0.5398161139553963,-1.6829613254481965,2.222777439403593,Bullish,350.86699829101565,299.71384506225587,Bullish,344.60313572997654,305.37805666347055,Bullish,367.1389573381181,315.55603777906947,341.3474975585938,Middle,16.019973548814285,21.67989033302383,306.7938727821996,Buy,313.04998779296875,380.25,3734,12253.0,False,393.8999938964844,251.7654571533203,False,False,False,False,,5.564670814896289,-5.337795908235787,55.97708135852407,52.907859921803585,-42.08655634266528,-0.18069587581166827
AARTIPHARM.NS,2025-03-10,757.25,57.090189000310765,19.05765414051757,24.271337613810466,-5.213683473292896,Bearish,687.2817138671875,637.6822634887695,Bullish,698.8926748815222,629.7775100385797,Bullish,807.2365767719834,698.0669876811417,752.6517822265625,Middle,23.96807637469249,39.62752243239041,633.9280683023097,Buy,582.5650024414062,808.9000244140625,105559,731841.9,False,808.9000244140625,414.6595458984375,False,False,False,False,,5.451890508994639,2.561952399579792,40.93258343250792,40.412033764779125,-52.78786304442819,0.09429198368982783
AARTECH.NS,2025-03-10,63.0,46.97343485037657,-2.3907517585214038,-2.9034687035041724,0.5127169449827687,Bullish,70.60419937133788,70.87378719329834,Bearish,67.32690565935086,69.35805832272644,Bearish,68.54799592057651,56.763001851640276,62.6554988861084,Middle,28.868768283781886,3.309646662607994,69.94141284478857,Sell,56.54999923706055,100.37999725341797,3550,15898.5,False,100.37999725341797,49.663509368896484,False,False,False,False,,9.242243801430948,-6.625168430160788,54.220708055081275,41.95379862998822,-39.04537042564623,0.04830770020243332
AARVEEDEN.NS,2025-03-10,149.9499969482422,59.331103374977125,2.8362409512892555,3.7136966034575156,-0.8774556521682602,Bearish,135.77779998779297,70.88320013999939,Bullish,131.42059423037566,79.90002359768,Bullish,158.57651152679142,132.6754889004547,145.62600021362306,Middle,30.223785457373218,6.613191072493657,163.06375226490596,Sell,114.16999816894531,156.44000244140625,4166,69049.75,False,156.44000244140625,22.299999237060547,False,False,True,False,,9.253185390340391,14.904212220875234,58.7194072348604,38.88794212480559,-23.26924250676081,0.1797134394664185
AAVAS.NS,2025-03-10,1842.0,77.77454294453038,13.050429090831585,2.9904957602086437,10.059933330622941,Bullish,1691.1219897460937,1719.1822515869142,Bearish,1695.5857612356617,1682.374177220031,Bullish,1766.8114111436753,1629.8585595594495,1698.3349853515624,Upper,16.18783741878252,37.87913225858978,1613.3114738772563,Buy,1637.0,1842.0,1395987,252305.85,True,1935.75,1315.6500244140625,False,False,True,False,,9.77681418409131,7.305139589743903,61.79442138998314,53.09508853660455,-1.7341040462427793,0.04012130578576872
AARTISURF.NS,2025-03-10,450.75,38.6878745746927,-33.83095749134719,-37.57051687357182,3.739559382224627,Bullish,551.8670025634766,656.753000946045,Bearish,535.3300564257429,625.2831649534593,Bearish,560.1242517264583,385.28075620811205,472.70250396728517,Middle,47.056089438653736,26.470618095668193,524.837272747471,Sell,410.3500061035156,655.2000122070312,2550,13939.1,False,900.3499755859375,410.3500061035156,False,False,False,False,,9.845252417589334,-26.293842041152192,50.99230770211975,39.697911515951695,-49.716354964559315,-0.38686057673745716
AARVI.NS,2025-03-10,105.08999633789062,35.80445319307329,-5.683175924668035,-5.576017155898605,-0.10715876876942954,Bearish,121.11919921875,135.54797927856444,Bearish,119.14853248727091,131.61801471871402,Bearish,125.17770025364233,96.63430002101587,110.9060001373291,Middle,29.8471121301755,5.587832660736221,122.48513054740064,Sell,97.66000366210938,136.02999877929688,616,12245.45,False,162.03990173339844,97.66000366210938,False,False,False,False,,3.731121182892805,-13.726296326917154,34.83824639713833,27.53993143367426,-60.46108228563274,-0.27654709600902566
ABAN.NS,2025-03-10,41.70000076293945,46.860235788073815,-1.793170089896492,-2.60726172402873,0.8140916341322382,Bullish,47.90900016784668,63.55135021209717,Bearish,46.94696705171012,59.161282067697506,Bearish,42.5842276496452,37.298772533460266,39.94150009155273,Middle,29.48218360798227,2.205361607040127,47.53837783899536,Sell,37.4900016784668,64.02999877929688,19856,101286.6,False,87.62000274658203,37.4900016784668,False,False,False,False,,5.891314453779062,-4.859687381089895,57.35434658493673,50.73113884167429,-32.80802026051418,-0.06101478926076255
ABBOTINDIA.NS,2025-03-10,30786.400390625,60.78637811707252,787.7813342800982,696.599000795397,91.18233348470119,Bullish,28735.83609375,28290.148134765626,Bullish,29102.03856773303,28124.098194578677,Bullish,31917.048285268967,27768.61714441853,29842.83271484375,Middle,23.25689836071923,973.9989826105883,26970.343478335588,Buy,25501.849609375,31539.900390625,1633,18896.45,False,31539.900390625,25090.150390625,False,False,False,False,,-1.2735893786149477,3.311456510105426,74.01059634826257,80.90930888612736,-30.913157160672988,0.27730218848927396
ABCAPITAL.NS,2025-03-10,161.3000030517578,49.957900837486335,-2.849298938207312,-4.247307195617001,1.398008257409689,Bullish,167.66339965820313,203.9983502960205,Bearish,167.91105500350594,195.0334061249275,Bearish,164.3371887448647,150.09181210962748,157.2145004272461,Middle,28.318985920077697,5.613457101971508,175.7944116813201,Sell,152.32000732421875,184.4499969482422,814015,4520052.65,False,243.02000427246094,152.32000732421875,False,False,False,False,,5.4386243669642065,-4.787202901268495,83.57989865288552,72.51422521309071,-16.12664026496905,0.08655116524750614
ABFRL.NS,2025-03-10,241.1199951171875,35.86466753673329,-7.807891552753148,-7.832905665033443,0.02501411228029493,Bullish,264.71620056152346,303.2032995605469,Bearish,263.8753727833831,283.9636769698868,Bearish,263.0241276901655,235.17687328639698,249.10050048828126,Middle,41.1662326611233,9.108942751117214,276.4511989789401,Sell,239.57000732421875,286.0,683387,2140711.6,False,352.3500061035156,200.35000610351562,False,False,False,False,,0.4499257878945562,-12.510889050335294,37.925854964398894,37.41059286065027,-64.86585639485274,-0.04850166156283663
ABB.NS,2025-03-10,5322.39990234375,45.01501715592006,-161.44853095757298,-219.41825452575478,57.96972356818179,Bullish,5844.40798828125,7338.70666015625,Bearish,5816.237877609653,6853.243609876251,Bearish,5577.03021627493,4992.97466653757,5285.00244140625,Middle,30.726305388470973,209.02733444130968,5933.216930450149,Sell,4935.39990234375,6928.4501953125,94981,652939.35,False,9007.7666015625,4935.39990234375,False,False,False,False,,4.6007528377276286,-6.390539465439915,71.943984375,67.56194045573557,-30.816015625000006,-0.16548452702151678
ABMINTLLTD.NS,2025-03-10,51.97999954223633,45.24810568517052,-3.4144830556563406,-3.857586904910198,0.44310384925385726,Bullish,59.70700004577637,64.73554998397827,Bearish,57.85578169530837,62.610055169683726,Bearish,61.56435996348882,42.61664093677974,52.09050045013428,Middle,29.587242020070693,2.791551595152391,55.221185926146035,Sell,45.02000045776367,69.25,16,606.45,False,105.36000061035156,45.02000045776367,False,False,True,False,,15.459793455582705,-14.786885996333886,56.828632869091535,40.61867423940416,-30.385492039738594,-0.13929615970996742
ABREL.NS,2025-03-10,1981.300048828125,45.16117973671088,-46.83359328099277,-51.0669914621062,4.233398181113429,Bullish,2082.61400390625,2387.488822631836,Bearish,2129.280264505348,2219.385420880373,Bearish,2198.8151760203864,1842.6398532764886,2020.7275146484376,Middle,33.78565956981167,115.77649085685083,2261.1608723329123,Sell,1845.800048828125,2528.699951171875,49936,264917.05,False,3052.800048828125,1341.4759521484375,False,False,False,False,,-0.44718634117689726,-11.946137378870947,67.70325534065887,68.05611249911955,-30.223567311356703,0.2726286583551447
ABINFRA.NS,2025-03-10,83.36000061035156,47.099220354272,-1.2464779502940502,-1.869247585323979,0.6227696350299288,Bullish,88.29219970703124,79.44149980545043,Bullish,87.18273291659179,78.18031810983557,Bullish,92.47274424523877,76.397254686646,84.43499946594238,Middle,18.19279320238225,8.024601702888173,107.59072281645038,Sell,79.72000122070312,98.22000122070312,46713,164243.85,False,101.80000305175781,49.20000076293945,False,False,False,True,,2.837408242080519,-11.290838004175752,74.24995373332713,66.84484751260118,-36.386878872397,-0.035304044950426716
ABSLAMC.NS,2025-03-10,610.75,34.94575830821598,-23.439137982144416,-24.059516935043646,0.6203789528992303,Bullish,696.3129992675781,715.8498709106445,Bearish,683.7995743731741,674.4203288449088,Bullish,680.59400497277,596.8359815994955,638.7149932861328,Middle,28.813766309509624,24.36342602568705,706.5743620381718,Sell,605.5,836.75,45192,282139.35,False,883.5,442.87322998046875,False,False,False,False,,0.06554017040443227,-12.235956520587498,25.31095783160275,23.68144428411502,-80.78357274188969,-0.12007566793704942
ACE.NS,2025-03-10,1111.949951171875,42.77144710766391,-45.96550880298264,-47.897693281144655,1.9321844781620143,Bullish,1258.6770043945312,1338.5945928955077,Bearish,1224.5704731373146,1326.3750604376348,Bearish,1281.7468849092143,1024.0081443876606,1152.8775146484375,Middle,25.757739813614503,62.642285720849785,1267.496282857311,Sell,1026.5,1559.800048828125,69426,391863.8,False,1603.8583984375,1026.5,False,False,False,False,,8.324398555467605,-11.795507901671742,56.32280717689514,52.740197059153594,-45.180398631147234,0.048401266751672195
ACC.NS,2025-03-10,1903.9000244140625,49.9629448127633,-30.320234275977327,-39.7000729674104,9.379838691433072,Bullish,1953.0859985351562,2291.0234344482424,Bearish,1960.7223168728622,2237.600400526726,Bearish,1955.9052195037739,1798.5447927032574,1877.2250061035156,Middle,37.295693549072524,48.77889107878783,2007.1456701892114,Sell,1818.550048828125,2070.14990234375,104655,246815.75,False,2772.25,1818.550048828125,False,False,False,False,,4.2804340360981685,-4.76214057998634,76.49507026786644,60.856445903618436,-10.071632084453409,0.21657548428240317
ACCELYA.NS,2025-03-10,1321.800048828125,45.19502992660537,-26.519267111334557,-31.539430848645978,5.020163737311421,Bullish,1396.2410522460937,1562.4144519042968,Bearish,1384.045440281181,1530.4673714606417,Bearish,1379.9451622666747,1262.1848548231692,1321.065008544922,Middle,28.756816625532974,41.65150861583538,1436.7404823745176,Sell,1256.3499755859375,1511.979248046875,1945,10823.95,False,1824.365966796875,1256.3499755859375,False,False,False,False,,5.209541490352865,-5.817799364742049,64.82226542488382,58.0055912966713,-34.60298254990985,-0.1321978931843613
ACCURACY.NS,2025-03-10,9.149999618530273,55.630703349317855,-0.19230467110980598,-0.31331738946209253,0.12101271835228655,Bullish,9.372999954223634,10.454699974060059,Bearish,9.203660317247031,9.982112412481822,Bearish,9.24968823553053,7.902311714878406,8.575999975204468,Middle,39.38448893485525,0.49315178339555243,9.659743653766496,Sell,7.949999809265137,11.180000305175781,30342,165660.45,False,13.75,7.949999809265137,False,False,True,False,,14.08976429262816,-3.379098621703991,88.9325250233552,76.66665859575524,-10.416668322351509,-0.0857575565259661
ACEINTEG.NS,2025-03-10,24.700000762939453,50.84630524598944,-0.7445200900233608,-1.0613980395924103,0.31687794956904947,Bullish,26.313399810791015,31.65994996070862,Bearish,26.01904709092944,30.58136455661891,Bearish,26.543874125675806,20.595125813289037,23.569499969482422,Middle,21.197367594180054,2.1057999621839625,29.588208211159852,Sell,20.56999969482422,31.34000015258789,167,12655.15,False,38.709999084472656,20.56999969482422,False,False,False,False,,17.84352023773428,-10.116444052424601,63.14009863480825,55.2012893308901,-31.88404314809844,-0.16018542490234958
ACI.NS,2025-03-10,519.7000122070312,50.281159063870874,-6.140172479004775,-17.284737623055968,11.144565144051192,Bullish,554.9879986572265,657.1641905212402,Bearish,548.0553926148064,627.2724296174072,Bearish,564.226527729176,409.763477763988,486.99500274658203,Middle,23.195610095970327,31.072602474553054,552.0520437402313,Sell,417.20001220703125,669.5499877929688,50823,1124758.8,False,821.0,417.20001220703125,False,False,False,False,,3.7221883780922393,-7.74828530586269,86.69853425061241,91.64836220788936,-22.019362969491972,0.13149510041231555
ACLGATI.NS,2025-03-10,62.0,36.323732075868065,-3.33306796221396,-3.4784311357010704,0.1453631734871106,Bullish,73.55819999694825,93.53859979629516,Bearish,73.01296257120414,90.10923770805135,Bearish,72.29448328846196,59.188517276113245,65.7415002822876,Middle,35.774170527274265,3.330863798738177,75.52194998565652,Sell,60.5099983215332,91.38999938964844,104830,335993.1,False,115.4000015258789,60.5099983215332,False,False,False,False,,2.462405750780805,-17.859039159270683,35.86911491541406,33.671437350860636,-69.52462341206784,-0.1780838274424017
ACL.NS,2025-03-10,61.08000183105469,40.845182746057766,-2.889196823157633,-3.2136138661211566,0.3244170429635238,Bullish,70.43660011291504,85.0345001411438,Bearish,68.95078662246824,81.73526731393946,Bearish,68.24091096839062,56.97408956566701,62.60750026702881,Middle,24.4041882507095,3.6991675814010616,75.51352410871085,Sell,57.400001525878906,85.7300033569336,2234,32427.4,False,106.05000305175781,57.400001525878906,False,False,False,False,,6.411150187019854,-13.078120465398513,42.155566745334205,38.30371150264035,-59.466654459635414,-0.27432221641388105
ADANIENSOL.NS,2025-03-10,770.1500244140625,62.77817315963293,-6.485660128362838,-19.376503654035076,12.890843525672238,Bullish,743.8280029296875,920.6712484741211,Bearish,741.5395307246424,896.5421583396898,Bearish,776.9024951864147,622.5725170206166,699.7375061035157,Middle,22.29249924739991,33.25830457840795,621.6833738578164,Buy,646.6500244140625,821.25,979801,2069364.45,False,1275.199951171875,600.75,False,False,False,False,,17.750942403173585,-0.42022238135591694,91.66703260112585,71.54649193840278,-3.506828772181847,0.027841788240756355
ADANIPOWER.NS,2025-03-10,512.1500244140625,56.888322435346325,-0.8133291494869468,-4.726903552808506,3.913574403321559,Bullish,505.55499877929685,609.3079995727539,Bearish,506.7843592702728,581.6992273281883,Bearish,513.4574321421269,470.15256236470907,491.804997253418,Middle,10.555444475201991,19.384558917627015,448.47179067071613,Buy,449.8999938964844,563.0,1477811,5603149.65,False,874.5,437.6499938964844,False,False,False,False,,6.002283117857488,3.6531103192832814,81.06420723835775,74.21988511202439,-13.43132467830882,-0.003824827016129716
ADANIENT.NS,2025-03-10,2269.10009765625,54.160569189174524,-24.30727543359353,-44.88991348061007,20.582638047016538,Bullish,2311.5390185546876,2796.1296960449217,Bearish,2304.198163564724,2718.380355425783,Bearish,2349.6475057440484,2053.292533318451,2201.47001953125,Middle,25.428562182460446,73.05415302322076,2383.0138415667466,Sell,2096.0,2597.699951171875,202189,1495772.3,False,3643.780517578125,2096.0,False,False,False,False,,7.179632185000262,-2.9801586162441995,93.41554693171821,79.82938275490206,-4.300613313734003,-0.08956682434198228
ADFFOODS.NS,2025-03-10,234.89999389648438,40.665242097536385,-7.289811306576183,-8.75944338148603,1.4696320749098462,Bullish,260.1512023925781,265.09323768615724,Bearish,258.78645955056925,253.9362168458161,Bullish,256.17508001511675,222.88091974074263,239.5279998779297,Middle,25.626215205978564,12.964506870036523,283.18423989651785,Sell,220.8000030517578,295.95001220703125,26026,137079.75,False,347.6499938964844,181.79388427734375,False,False,False,False,,0.7246632365525807,-12.022474196073263,62.71879844224827,60.98242391835442,-45.248877109418665,0.19336055720700696
ADANIPORTS.NS,2025-03-10,1163.699951171875,61.893419711926484,1.1457721498677529,-9.562457393159114,10.708229543026867,Bullish,1119.5319897460938,1329.481005859375,Bearish,1131.7979976398688,1276.473928774957,Bearish,1165.2545334237384,1034.8004348379804,1100.0274841308594,Middle,26.468674874587528,37.39265437845147,1190.1765820721444,Sell,1053.050048828125,1231.0999755859375,602495,2664800.6,False,1590.1500244140625,1053.050048828125,False,False,False,False,,10.50756347876205,1.535640516608483,91.86085074071899,77.09580977817915,-2.900800632156486,0.09506598053381447
ADANIGREEN.NS,2025-03-10,840.7000122070312,41.99502619344718,-41.671005141171236,-47.49023515643784,5.819230015266605,Bullish,948.4889965820313,1494.9192504882812,Bearish,962.6702022434132,1413.0981732142411,Bearish,958.2981754391819,760.7268306643336,859.5125030517578,Middle,27.243334765927862,43.29682801674991,955.1487147930726,Sell,768.5499877929688,1078.199951171875,1385808,6992115.9,False,2070.550048828125,768.5499877929688,False,False,False,False,,4.551677370021534,-15.037896694590069,54.43496612671171,47.24719335467086,-43.703200501909166,-0.17950997217094972
ADL.NS,2025-03-10,71.5,43.496335479448355,-4.836860691273543,-4.943407852126225,0.10654716085268223,Bullish,83.45740005493164,93.98685012817383,Bearish,81.18345248292066,89.69124514978803,Bearish,85.50170085664051,61.808298990771604,73.65499992370606,Middle,27.103575207540334,5.53363928967842,87.36719932843016,Sell,62.22999954223633,99.37999725341797,729,1708.15,False,146.60000610351562,62.22999954223633,False,False,True,False,,14.896353086861257,-16.79273857084651,32.46428787602443,25.323565008562085,-47.19287866547073,-0.34369055996499204
ADROITINFO.NS,2025-03-10,16.459999084472656,47.74938696018641,-0.2978532304559742,-0.45421160000989574,0.15635836955392152,Bullish,17.62859998703003,19.087150015830993,Bearish,17.5195055496555,18.54247757738877,Bearish,17.82439469872499,14.416604999913925,16.120499849319458,Middle,19.438198072458075,1.4193970937766007,19.01324796600801,Sell,14.3100004196167,20.8700008392334,305,23988.65,False,28.399999618530273,14.3100004196167,False,False,False,False,,6.26210024330085,-2.6035535147300948,61.62129794402128,59.259246043820134,-42.34695962844336,0.06665819307617521
ADSL.NS,2025-03-10,199.6699981689453,37.22956575534734,-11.52088649354846,-10.017316849348699,-1.5035696441997608,Bearish,232.12619903564453,235.93089042663576,Bearish,230.78584441495957,220.27073847791206,Bullish,259.8412018190506,180.77079616678924,220.3059989929199,Middle,32.34112534926093,13.72575709115633,252.53160369345864,Sell,190.4600067138672,275.3599853515625,108007,434635.85,False,309.3500061035156,127.5482177734375,False,False,False,False,,4.835656374261577,-26.39436492958974,37.80525878877837,34.361222414121606,-67.71910277376551,-0.18636661806817906
ADORWELD.NS,2025-03-10,894.5999755859375,43.072059716818565,-28.736148617599383,-39.17336557061564,10.437216953016254,Bullish,992.5449975585938,1228.55875,Bearish,978.7701375512922,1189.7969289680666,Bearish,928.586187146694,843.5338079704935,886.0599975585938,Middle,26.964010787217358,36.09561321182824,1011.5072334529532,Sell,857.75,1147.699951171875,2654,25050.65,False,1471.0609130859375,857.75,False,False,False,False,,3.4997397876356473,-8.255563738644089,74.04447916913291,66.23720329253212,-34.341161707953304,-0.09544873769947156
ADVENZYMES.NS,2025-03-10,284.8999938964844,41.64863441824197,-13.333538481425308,-15.079702146666007,1.746163665240699,Bullish,320.46,396.12628036499024,Bearish,318.98880201888255,372.46909480241777,Bearish,325.4150541370444,257.3249483043618,291.3700012207031,Middle,37.741561844162526,11.956876222298662,312.0864214083139,Sell,259.8500061035156,358.5,31917,342785.4,False,549.9000244140625,259.8500061035156,False,False,False,False,,6.484771779149212,-14.031382274112136,56.8341966990605,46.423322110757,-41.24049439127576,-0.22479663141084552
